path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/3D-e-Chem/3D-e-Chem-VM/metadata.json,https://api.github.com/repos/3D-e-Chem/3D-e-Chem-VM,2016-01-11T21:10:05Z,yes,Research group or lab,Infrastructure,Research-support tooling,Builds and releases,
database/github/jbrakensiek/CORBITS/metadata.json,https://github.com/jbrakensiek/CORBITS,2013-09-20T19:24:03Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,
database/github/ylab-hi/ScanITD/metadata.json,https://api.github.com/repos/ylab-hi/ScanITD,2019-03-16T04:32:29Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/nlesc-dirac/sagecal/metadata.json,https://api.github.com/repos/nlesc-dirac/sagecal,2017-03-02T15:29:01Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/tpospisi/RFCDE/metadata.json,https://github.com/tpospisi/RFCDE,2018-02-19T22:46:40Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/mranuraggarg/supernovae_classification/metadata.json,https://github.com/mranuraggarg/supernovae_classification,2025-03-14T08:12:15Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/SciML/GlobalSensitivity.jl/metadata.json,https://github.com/SciML/GlobalSensitivity.jl,2020-11-10T17:29:39Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/tolkit/telomeric-identifier/metadata.json,https://github.com/tolkit/telomeric-identifier,2021-02-15T20:52:05Z,yes,Vendor or commercial entity,Application software,Direct research execution,Package registry,
database/github/RafaelSdeSouza/qrpca/metadata.json,https://github.com/RafaelSdeSouza/qrpca,2022-04-13T14:23:53Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/jaimerzp/limberjack.jl/metadata.json,https://github.com/JaimeRZP/LimberJack.jl,2023-09-29T08:38:38Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/numba/numba/metadata.json,https://api.github.com/repos/numba/numba,2012-03-08T11:12:43Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Network service,
database/github/herrsalmi/FConverter/metadata.json,https://api.github.com/repos/herrsalmi/FConverter,2019-07-27T15:32:15Z,yes,Individual maintainer,Application software,Direct research execution,Builds and releases,
database/github/moble/GWFrames/metadata.json,https://github.com/moble/GWFrames,2013-04-10T14:22:16Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/samtools/htsjdk/metadata.json,https://github.com/samtools/htsjdk,2014-04-29T10:11:28Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Installer or binary,
database/github/lifs-tools/jmzTab-m/metadata.json,https://github.com/lifs-tools/jmzTab-m,2017-10-23T08:39:17Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/PDB-REDO/libcifpp/metadata.json,https://github.com/PDB-REDO/libcifpp,2020-09-22T13:50:41Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/mrirecon/bart/metadata.json,https://github.com/mrirecon/bart,2014-08-22T03:57:09Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/tnakazato/priism/metadata.json,https://github.com/tnakazato/priism,2020-02-06T04:38:41Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/ImproPhoto/pymicmac/metadata.json,https://api.github.com/repos/ImproPhoto/pymicmac,2016-05-02T09:12:31Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/e-merlin/eMERLIN_CASA_pipeline/metadata.json,https://github.com/e-merlin/eMERLIN_CASA_pipeline,2017-02-14T09:10:44Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,
database/github/pasteurlabs/tesseract-core/metadata.json,https://github.com/pasteurlabs/tesseract-core,2025-02-24T11:01:07Z,yes,Vendor or commercial entity,Infrastructure,Research-support tooling,Package registry,
database/github/florpi/sunbird/metadata.json,https://github.com/florpi/sunbird,2022-10-05T15:21:35Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/frarei312/ExceS-A-An-Exon-Centric-Split-Aligner/metadata.json,https://github.com/frarei312/ExceS-A-An-Exon-Centric-Split-Aligner,2022-01-03T09:10:14Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/yangyongsan-bio/GREAP/metadata.json,https://github.com/yangyongsan-bio/GREAP,2022-08-04T08:28:09Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/pyro-ppl/numpyro/metadata.json,https://github.com/pyro-ppl/numpyro,2019-02-13T21:13:59Z,yes,Community or foundation (open source governance),Dependency software artifact,Direct research execution,Package registry,
database/github/zgazak/TAP/metadata.json,https://github.com/zgazak/TAP,2015-02-26T21:54:04Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/automl/amltk/metadata.json,https://github.com/automl/amltk,2022-10-18T13:46:19Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/shengjin/Nii/metadata.json,https://github.com/shengjin/Nii,2021-05-29T04:28:39Z,no,"Institution (university, lab, government research organization)",Application software,Unknown,Source repo,research_role
database/github/ratt-ru/Stimela-classic/metadata.json,https://github.com/ratt-ru/Stimela-classic,2015-09-28T15:04:49Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ratt-ru/smops/metadata.json,https://github.com/ratt-ru/smops,2022-09-13T07:06:19Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ratt-ru/eidos/metadata.json,https://github.com/ratt-ru/eidos,2017-11-14T14:17:07Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ratt-ru/dask-ms/metadata.json,https://github.com/ratt-ru/dask-ms,2017-09-07T08:22:20Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/ratt-ru/Stimela/metadata.json,https://github.com/ratt-ru/Stimela,2015-09-28T15:04:49Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ratt-ru/CubiCal/metadata.json,https://github.com/ratt-ru/CubiCal,2016-03-22T13:07:07Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/aaryapatil/tapify/metadata.json,https://github.com/aaryapatil/tapify,2021-02-19T20:36:04Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Network service,
database/github/IlianPihlajamaa/ModeCouplingTheory.jl/metadata.json,https://github.com/IlianPihlajamaa/ModeCouplingTheory.jl,2022-08-23T13:04:53Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,
database/github/ngltr/sinaps/metadata.json,https://github.com/ngltr/sinaps,2019-09-22T09:38:39Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/kevin-tofu/scikit-topt/metadata.json,https://github.com/kevin-tofu/scikit-topt,2025-03-30T23:16:39Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/SESMG/SESMG/metadata.json,https://github.com/SESMG/SESMG,2020-08-07T10:14:16Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/networkx/networkx/metadata.json,https://api.github.com/repos/networkx/networkx,2010-09-06T00:53:44Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/TommasoRonconi/scampy/metadata.json,https://github.com/TommasoRonconi/scampy,2019-11-22T08:58:00Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/STEllAR-GROUP/hpx/metadata.json,https://github.com/STEllAR-GROUP/hpx,2012-05-26T15:02:39Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Builds and releases,
database/github/Qiskit-Extensions/qiskit-dynamics/metadata.json,https://github.com/Qiskit-Extensions/qiskit-dynamics,2021-03-22T17:14:11Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/opencontext/metadata.json,https://github.com/ropensci/opencontext,2015-03-24T15:06:19Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/roadoi/metadata.json,https://github.com/ropensci/roadoi,2016-10-27T15:19:59Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/trufflesniffer/metadata.json,https://github.com/ropensci/trufflesniffer,2019-01-25T22:05:55Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/plotly/metadata.json,https://api.github.com/repos/ropensci/plotly,2013-11-21T05:56:51Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/riem/metadata.json,https://github.com/ropensci/riem,2016-04-22T14:00:06Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/taxlist/metadata.json,https://github.com/ropensci/taxlist,2016-03-28T18:15:01Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/tidyqpcr/metadata.json,https://github.com/ropensci/tidyqpcr,2019-09-14T09:39:04Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/getlandsat/metadata.json,https://github.com/ropensci/getlandsat,2015-09-30T17:26:07Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rbhl/metadata.json,https://github.com/ropensci/rbhl,2011-07-18T19:21:22Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/weatherOz/metadata.json,https://github.com/ropensci/weatherOz,2023-03-14T07:42:26Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ropensci/rbace/metadata.json,https://github.com/ropensci/rbace,2016-11-22T02:52:20Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/elastic/metadata.json,https://github.com/ropensci/elastic,2013-11-14T07:48:08Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/gistr/metadata.json,https://github.com/ropensci/gistr,2014-05-21T12:41:23Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/chirps/metadata.json,https://api.github.com/repos/ropensci/chirps,2019-12-03T18:57:12Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rsat/metadata.json,https://github.com/ropensci/rsat,2020-06-19T09:19:22Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/bomrang/metadata.json,https://github.com/ropensci/bomrang,2017-04-28T09:23:20Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/git2rdata/metadata.json,https://github.com/ropensci/git2rdata,2018-09-06T14:22:19Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/treebase/metadata.json,https://github.com/ropensci/treebase,2011-11-18T01:04:00Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/tinkr/metadata.json,https://github.com/ropensci/tinkr,2018-09-17T10:16:13Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/infx/metadata.json,https://github.com/ropensci/infx,2017-10-27T13:06:07Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rnaturalearthdata/metadata.json,https://github.com/ropensci/rnaturalearthdata,2016-02-13T15:29:51Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rorcid/metadata.json,https://github.com/ropensci/rorcid,2012-11-03T07:35:54Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/solrium/metadata.json,https://github.com/ropensci/solrium,2013-11-26T00:04:37Z,yes,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/drake/metadata.json,https://api.github.com/repos/ropensci/drake,2017-02-20T22:28:40Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/fulltext/metadata.json,https://github.com/ropensci/fulltext,2014-05-29T15:51:10Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/conditionz/metadata.json,https://github.com/ropensci/conditionz,2018-12-07T22:18:53Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/GSODR/metadata.json,https://github.com/ropensci/GSODR,2015-03-23T23:26:42Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ropensci/rtweet/metadata.json,https://api.github.com/repos/ropensci/rtweet,2016-07-25T19:16:45Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/fingertipsR/metadata.json,https://github.com/ropensci/fingertipsR,2017-04-07T12:00:06Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rerddap/metadata.json,https://github.com/ropensci/rerddap,2014-11-22T07:58:32Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rromeo/metadata.json,https://github.com/ropensci/rromeo,2018-10-14T22:17:40Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Unknown,distribution_pathway
database/github/ropensci/scrubr/metadata.json,https://github.com/ropensci/scrubr,2015-09-16T01:25:34Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rzmq/metadata.json,https://github.com/ropensci/rzmq,2011-09-28T02:11:59Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/staypuft/metadata.json,https://github.com/ropensci/staypuft,2018-12-12T00:15:02Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/natserv/metadata.json,https://github.com/ropensci/natserv,2016-09-09T23:45:30Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rcitoid/metadata.json,https://github.com/ropensci/rcitoid,2019-02-02T01:06:22Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/outsider.base/metadata.json,https://github.com/ropensci/outsider.base,2019-05-06T10:54:09Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rnassqs/metadata.json,https://github.com/ropensci/rnassqs,2015-06-12T17:37:25Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rfigshare/metadata.json,https://github.com/ropensci/rfigshare,2012-06-13T15:34:22Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/outsider/metadata.json,https://github.com/ropensci/outsider,2018-08-17T11:51:55Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Unknown,distribution_pathway
database/github/ropensci/ots/metadata.json,https://github.com/ropensci/ots,2014-10-07T01:59:30Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rfema/metadata.json,https://github.com/ropensci/rfema,2021-09-14T19:34:19Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ropensci/rcites/metadata.json,https://github.com/ropensci/rcites,2017-12-11T09:59:27Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/zbank/metadata.json,https://github.com/ropensci/zbank,2018-04-03T01:46:14Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/skynet/metadata.json,https://github.com/ropensci/skynet,2017-03-30T14:08:11Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/nbaR/metadata.json,https://github.com/ropensci/nbaR,2018-02-12T15:42:05Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Unknown,distribution_pathway
database/github/ropensci/Rclean/metadata.json,https://github.com/ropensci/Rclean,2017-09-06T18:45:59Z,yes,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rrlite/metadata.json,https://github.com/ropensci/rrlite,2015-03-05T09:59:42Z,yes,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rcoreoa/metadata.json,https://github.com/ropensci/rcoreoa,2016-03-04T16:55:01Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/geojsonlint/metadata.json,https://github.com/ropensci/geojsonlint,2016-04-05T21:15:15Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/randgeo/metadata.json,https://github.com/ropensci/randgeo,2017-01-19T18:12:39Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/namext/metadata.json,https://github.com/ropensci/namext,2020-08-04T21:42:17Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/taxview/metadata.json,https://github.com/ropensci/taxview,2017-11-30T06:16:51Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/ritis/metadata.json,https://github.com/ropensci/ritis,2011-11-02T04:52:30Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rplos/metadata.json,https://github.com/ropensci/rplos,2011-06-02T01:06:42Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rdflib/metadata.json,https://github.com/ropensci/rdflib,2017-08-16T18:46:58Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/AntWeb/metadata.json,https://github.com/ropensci/AntWeb,2013-11-23T23:59:28Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/mregions/metadata.json,https://github.com/ropensci/mregions,2015-12-08T15:45:37Z,yes,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/addressable/metadata.json,https://github.com/ropensci/addressable,2020-05-15T05:17:45Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/wellknown/metadata.json,https://github.com/ropensci/wellknown,2015-01-22T00:19:18Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rgnparser/metadata.json,https://github.com/ropensci/rgnparser,2020-08-05T20:19:53Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/timefuzz/metadata.json,https://github.com/ropensci/timefuzz,2019-02-08T17:58:22Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/onekp/metadata.json,https://github.com/ropensci/onekp,2017-11-13T16:50:03Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rdefra/metadata.json,https://github.com/ropensci/rdefra,2016-02-29T17:04:46Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/UCSCXenaTools/metadata.json,https://api.github.com/repos/ropensci/UCSCXenaTools,2019-03-31T08:39:37Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/cchecks/metadata.json,https://github.com/ropensci/cchecks,2018-05-11T01:02:09Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rfishbase/metadata.json,https://github.com/ropensci/rfishbase,2011-11-18T01:03:37Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/cleanEHR/metadata.json,https://github.com/ropensci/cleanEHR,2016-01-27T13:58:00Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rcol/metadata.json,https://github.com/ropensci/rcol,2020-01-14T20:16:08Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/refsplitr/metadata.json,https://github.com/ropensci/refsplitr,2017-12-15T18:51:00Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/mapr/metadata.json,https://github.com/ropensci/mapr,2015-06-15T23:19:32Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/isdparser/metadata.json,https://github.com/ropensci/isdparser,2016-10-30T17:24:49Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rWBclimate/metadata.json,https://github.com/ropensci/rWBclimate,2013-03-06T06:31:40Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/NLMR/metadata.json,https://github.com/ropensci/NLMR,2017-08-04T15:34:40Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/refimpact/metadata.json,https://github.com/ropensci/refimpact,2016-09-23T13:38:47Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/microdemic/metadata.json,https://github.com/ropensci/microdemic,2017-02-12T22:04:27Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/opentripplanner/metadata.json,https://api.github.com/repos/ropensci/opentripplanner,2018-10-19T10:22:31Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/rgbif/metadata.json,https://github.com/ropensci/rgbif,2011-08-26T11:28:18Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ropensci/rperseus/metadata.json,https://github.com/ropensci/rperseus,2017-02-23T06:57:51Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/ropensci/clifro/metadata.json,https://github.com/ropensci/clifro,2014-05-08T03:43:50Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/finch/metadata.json,https://github.com/ropensci/finch,2015-01-13T23:25:24Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rAvis/metadata.json,https://github.com/ropensci/rAvis,2013-11-04T14:51:32Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/rebird/metadata.json,https://github.com/ropensci/rebird,2012-02-09T21:35:39Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/ropensci/pendulum/metadata.json,https://github.com/ropensci/pendulum,2019-02-19T22:30:46Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/seasl/metadata.json,https://github.com/ropensci/seasl,2015-01-27T19:10:25Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ropensci/pubchunks/metadata.json,https://github.com/ropensci/pubchunks,2018-01-12T01:35:35Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/conda-forge/conda-smithy/metadata.json,https://api.github.com/repos/conda-forge/conda-smithy,2015-04-11T07:38:36Z,yes,Community or foundation (open source governance),Infrastructure,Research-support tooling,Package registry,
database/github/OpenMDAO/dymos/metadata.json,https://github.com/OpenMDAO/dymos,2018-02-13T13:44:34Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,
database/github/jasonyangshadow/lpmx/metadata.json,https://github.com/JasonYangShadow/lpmx,2018-02-14T16:50:47Z,yes,"Institution (university, lab, government research organization)",Infrastructure,Research-support tooling,Network service,
database/github/Romea/romea-ros2-cmd-mux/metadata.json,https://github.com/Romea/romea-ros2-cmd-mux,2023-05-30T15:11:29Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/Romea/romea-core-gps/metadata.json,https://github.com/Romea/romea-core-gps,2023-05-30T14:31:48Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/Romea/romea-ros2-stereo-camera/metadata.json,https://github.com/Romea/romea-ros2-stereo-camera,2023-11-06T11:08:01Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/romea-ros2-lidar/metadata.json,https://github.com/Romea/romea-ros2-lidar,2023-06-06T13:20:46Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/romea-core-common/metadata.json,https://github.com/Romea/romea-core-common,2023-05-04T08:34:37Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Source repo,
database/github/Romea/romea-ros2-imu/metadata.json,https://github.com/Romea/romea-ros2-imu,2023-06-06T13:17:49Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/romea-ros2-robot-to-human-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-human-localisation-core,2023-09-28T19:07:01Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/Romea/romea-core-localisation-gps/metadata.json,https://github.com/Romea/romea-core-localisation-gps,2023-09-29T08:03:09Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/Romea/alpo/metadata.json,https://github.com/Romea/alpo,2024-09-05T14:52:11Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/scout/metadata.json,https://github.com/Romea/scout,2024-01-16T13:16:38Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
database/github/Romea/romea-ros2-robot-to-robot-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-robot-localisation-core,2023-09-28T19:16:41Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/Romea/romea-ros2-robot-to-world-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-world-localisation-core,2023-09-28T19:24:13Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/Romea/cinteo/metadata.json,https://github.com/Romea/cinteo,2023-12-20T14:44:49Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,
