path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields,Binary-Artifacts,Branch-Protection,CI-Tests,CII-Best-Practices,Code-Review,Contributors,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities,overall_score
database/github/ropensci/finch/metadata.json,https://github.com/ropensci/finch,2015-01-13T23:25:24Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway",10,0,0,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.2
database/github/ropensci/mcbette/metadata.json,https://github.com/ropensci/mcbette,2018-11-24T16:52:52Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,10,10,0,0,10,0,-1,0,0,0,-1,0,10,3.3
database/github/ropensci/osmextract/metadata.json,https://github.com/ropensci/osmextract,2019-09-16T09:40:42Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,10,0,1,10,10,0,0,10,2,-1,0,0,0,-1,0,10,3.8
database/github/ropensci/rAvis/metadata.json,https://github.com/ropensci/rAvis,2013-11-04T14:51:32Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway",10,0,0,0,1,10,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.6
database/github/ropensci/rnaturalearthhires/metadata.json,https://github.com/ropensci/rnaturalearthhires,2016-02-13T15:43:51Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,2,10,10,0,0,0,0,-1,0,0,0,-1,0,10,3.1
database/github/ropensci/getCRUCLdata/metadata.json,https://github.com/ropensci/getCRUCLdata,2016-10-20T09:14:24Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,6,-1,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.8
database/github/ropensci/jsonld/metadata.json,https://github.com/ropensci/jsonld,2016-12-06T15:10:25Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,,10,0,0,0,0,10,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.8
database/github/ropensci/rrricanes/metadata.json,https://github.com/ropensci/rrricanes,2016-11-28T13:25:12Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,6,0,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.7
database/github/ropensci/RSelenium/metadata.json,https://github.com/ropensci/RSelenium,2012-09-25T18:17:25Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,1,10,10,0,0,0,0,-1,0,0,0,-1,0,10,3.1
database/github/ropensci/CoordinateCleaner/metadata.json,https://github.com/ropensci/CoordinateCleaner,2016-10-25T08:47:23Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,3,0,1,10,10,0,0,0,0,-1,0,0,0,0,0,10,2.9
database/github/ropensci/rebird/metadata.json,https://github.com/ropensci/rebird,2012-02-09T21:35:39Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/ropensci/gtexr/metadata.json,https://github.com/ropensci/gtexr,2024-04-02T22:11:06Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,6,-1,0,0,0,10,0,0,9,0,-1,0,0,0,-1,0,10,3.5
database/github/ropensci/pendulum/metadata.json,https://github.com/ropensci/pendulum,2019-02-19T22:30:46Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway",10,0,-1,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.3
database/github/ropensci/outsider.devtools/metadata.json,https://github.com/ropensci/outsider.devtools,2019-04-18T12:07:11Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Source repo,,10,0,0,0,0,10,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.8
database/github/ropensci/dbhydroR/metadata.json,https://github.com/ropensci/dbhydroR,2016-07-29T18:47:37Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,10,10,10,0,0,0,-1,0,0,0,-1,0,10,3.8
database/github/ropensci/seasl/metadata.json,https://github.com/ropensci/seasl,2015-01-27T19:10:25Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway",10,0,-1,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.3
database/github/ropensci/neotoma/metadata.json,https://github.com/ropensci/neotoma,2013-01-29T20:41:23Z,no,Community or foundation (open source governance),Application software,Direct research execution,Package registry,,10,0,0,0,0,10,-1,0,0,9,0,-1,-1,0,0,-1,-1,10,2.8
database/github/ropensci/ijtiff/metadata.json,https://github.com/ropensci/ijtiff,2018-02-22T05:31:54Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,10,10,0,0,0,0,-1,0,0,0,-1,0,10,3.1
database/github/ropensci/rdatacite/metadata.json,https://github.com/ropensci/rdatacite,2011-10-05T18:38:29Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.2
database/github/ropensci/rAltmetric/metadata.json,https://github.com/ropensci/rAltmetric,2012-09-28T00:16:41Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,10,-1,0,0,9,0,-1,-1,0,0,0,-1,10,2.6
database/github/ropensci/pubchunks/metadata.json,https://github.com/ropensci/pubchunks,2018-01-12T01:35:35Z,no,Community or foundation (open source governance),Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway",10,0,-1,0,0,10,10,0,0,9,0,-1,0,0,0,-1,0,10,3.3
database/github/ropensci/baRcodeR/metadata.json,https://github.com/ropensci/baRcodeR,2018-01-02T22:58:52Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,3,-1,0,0,10,0,-1,-1,0,0,0,-1,10,2.4
database/github/conda-forge/conda-smithy/metadata.json,https://api.github.com/repos/conda-forge/conda-smithy,2015-04-11T07:38:36Z,yes,Community or foundation (open source governance),Infrastructure,Research-support tooling,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/OpenMDAO/dymos/metadata.json,https://github.com/OpenMDAO/dymos,2018-02-13T13:44:34Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/jasonyangshadow/lpmx/metadata.json,https://github.com/JasonYangShadow/lpmx,2018-02-14T16:50:47Z,yes,"Institution (university, lab, government research organization)",Infrastructure,Research-support tooling,Network service,,,,,,,,,,,,,,,,,,,,
database/github/cosimoNigro/agnpy/metadata.json,https://github.com/cosimoNigro/agnpy,2019-12-17T09:59:17Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,,10,0,6,0,2,3,10,0,0,10,6,-1,0,0,0,-1,0,10,3.9
database/github/Romea/hunter/metadata.json,https://github.com/Romea/hunter,2023-12-20T14:44:35Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/romea-ros2-cmd-mux/metadata.json,https://github.com/Romea/romea-ros2-cmd-mux,2023-05-30T15:11:29Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-core-gps/metadata.json,https://github.com/Romea/romea-core-gps,2023-05-30T14:31:48Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-robot-to-human-localisation-rtls-plugin/metadata.json,https://github.com/Romea/romea-ros2-robot-to-human-localisation-rtls-plugin,2023-09-28T19:12:15Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/romea-core-filtering/metadata.json,https://github.com/Romea/romea-core-filtering,2023-09-28T20:27:08Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,3,-1,-1,0,0,-1,-1,10,3.8
database/github/Romea/romea-ros2-stereo-camera/metadata.json,https://github.com/Romea/romea-ros2-stereo-camera,2023-11-06T11:08:01Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-gps/metadata.json,https://github.com/Romea/romea-ros2-gps,2023-06-06T13:14:48Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,1,-1,0,0,6,-1,0,0,10,1,-1,-1,0,0,-1,-1,10,3.0
database/github/Romea/adap2e/metadata.json,https://github.com/Romea/adap2e,2024-01-26T15:35:08Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,1,-1,0,0,10,-1,0,0,10,3,-1,-1,0,0,-1,-1,10,3.4
database/github/Romea/romea-ros2-robot-to-world-localisation-rtls-plugin/metadata.json,https://github.com/Romea/romea-ros2-robot-to-world-localisation-rtls-plugin,2023-09-28T19:27:41Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/romea-ros2-lidar/metadata.json,https://github.com/Romea/romea-ros2-lidar,2023-06-06T13:20:46Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-core-imu/metadata.json,https://github.com/Romea/romea-core-imu,2023-05-30T14:44:41Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/romea-core-common/metadata.json,https://github.com/Romea/romea-core-common,2023-05-04T08:34:37Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/robucar/metadata.json,https://github.com/Romea/robucar,2023-06-02T08:08:12Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,1,-1,-1,0,0,-1,-1,10,3.6
database/github/Romea/romea-ros2-robot-to-robot-localisation-rtls-plugin/metadata.json,https://github.com/Romea/romea-ros2-robot-to-robot-localisation-rtls-plugin,2023-09-28T19:20:10Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/romea-ros2-imu/metadata.json,https://github.com/Romea/romea-ros2-imu,2023-06-06T13:17:49Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-robot-to-human-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-human-localisation-core,2023-09-28T19:07:01Z,yes,Research group or lab,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-core-path/metadata.json,https://github.com/Romea/romea-core-path,2023-11-06T21:55:51Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,10,1,-1,0,0,6,-1,0,0,10,1,-1,-1,0,0,-1,-1,10,3.0
database/github/Romea/aroco/metadata.json,https://github.com/Romea/aroco,2023-05-31T09:11:59Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,10,-1,0,0,10,3,-1,-1,0,0,-1,-1,10,4.0
database/github/Romea/romea-core-localisation-gps/metadata.json,https://github.com/Romea/romea-core-localisation-gps,2023-09-29T08:03:09Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/alpo/metadata.json,https://github.com/Romea/alpo,2024-09-05T14:52:11Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-rgbd-camera/metadata.json,https://github.com/Romea/romea-ros2-rgbd-camera,2023-11-28T09:15:46Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/scout/metadata.json,https://github.com/Romea/scout,2024-01-16T13:16:38Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-joy/metadata.json,https://github.com/Romea/romea-ros2-joy,2023-06-05T14:06:43Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.6
database/github/Romea/romea-ros2-robot-to-robot-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-robot-localisation-core,2023-09-28T19:16:41Z,yes,Research group or lab,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-teleop/metadata.json,https://github.com/Romea/romea-ros2-teleop,2023-05-30T15:32:51Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,10,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.6
database/github/Romea/romea-ros2-robot-to-world-localisation-core/metadata.json,https://github.com/Romea/romea-ros2-robot-to-world-localisation-core,2023-09-28T19:24:13Z,yes,Research group or lab,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-camera/metadata.json,https://github.com/Romea/romea-ros2-camera,2023-10-30T15:30:58Z,no,Research group or lab,Application software,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/cinteo/metadata.json,https://github.com/Romea/cinteo,2023-12-20T14:44:49Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-core-rtls/metadata.json,https://github.com/Romea/romea-core-rtls,2023-05-31T13:27:36Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-localisation-utils/metadata.json,https://github.com/Romea/romea-ros2-localisation-utils,2023-09-28T14:41:22Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,,10,6,-1,0,0,6,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,3.5
database/github/Romea/husky/metadata.json,https://github.com/Romea/husky,2024-01-18T15:57:02Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/Romea/romea-ros2-mobile-base/metadata.json,https://github.com/Romea/romea-ros2-mobile-base,2023-05-30T15:51:53Z,yes,Research group or lab,Application software,Research-support tooling,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/prashjet/popkinmocks/metadata.json,https://github.com/prashjet/popkinmocks,2021-09-27T14:46:32Z,no,Individual maintainer,Application software,Direct research execution,Package registry,,10,0,0,0,0,3,10,0,0,10,0,-1,0,0,0,-1,0,10,3.1
database/github/sunpy/ndcube/metadata.json,https://github.com/sunpy/ndcube,2017-08-15T16:07:57Z,no,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,10,8,10,0,5,10,10,0,0,10,10,-1,0,0,0,-1,0,10,5.4
database/github/sunpy/sunpy/metadata.json,https://api.github.com/repos/sunpy/sunpy,2011-08-06T15:34:08Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/LBC-LNBio/parKVFinder-win/metadata.json,https://github.com/LBC-LNBio/parKVFinder-win,2019-11-04T19:08:05Z,no,Research group or lab,Application software,Research-support tooling,Installer or binary,,3,0,-1,0,0,10,10,0,0,10,0,-1,0,0,0,0,9,10,3.2
database/github/LBC-LNBio/pyKVFinder/metadata.json,https://github.com/LBC-LNBio/pyKVFinder,2020-11-11T23:59:11Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,0,10,0,0,10,10,10,0,10,4,10,0,0,0,0,0,10,4.6
database/github/LBC-LNBio/PyMOL-KVFinder-web-Tools/metadata.json,https://github.com/LBC-LNBio/PyMOL-KVFinder-web-Tools,2021-04-09T14:55:19Z,no,Research group or lab,Application software,Research-support tooling,Network service,,10,0,-1,0,0,10,-1,10,0,10,0,-1,-1,0,0,0,-1,10,3.7
database/github/TRIQS/solid_dmft/metadata.json,https://github.com/TRIQS/solid_dmft,2021-04-26T15:58:12Z,no,Research group or lab,Application software,Research-support tooling,Package registry,,10,1,7,0,0,10,10,10,0,9,10,10,0,0,0,0,0,10,5.0
database/github/TRIQS/ctseg/metadata.json,https://github.com/TRIQS/ctseg,2022-02-07T21:07:54Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,10,0,0,10,10,0,0,10,0,-1,0,0,0,0,0,10,3.2
database/github/csuhjhjhj/GCNCMI/metadata.json,https://github.com/csuhjhjhj/GCNCMI,2022-03-27T11:33:32Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/mmollina/viewpoly/metadata.json,https://github.com/mmollina/viewpoly,2021-09-02T22:22:13Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,4,0,0,10,10,0,0,10,0,-1,0,0,0,0,0,10,3.1
database/github/martinsparre/XSHPipelineManager/metadata.json,https://github.com/martinsparre/XSHPipelineManager,2013-07-24T12:06:11Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,2.2
database/github/jstjohn/SeqPrep/metadata.json,https://github.com/jstjohn/SeqPrep,2011-03-10T17:03:26Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Installer or binary,,10,0,0,0,2,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.8
database/github/BradhamLab/icat/metadata.json,https://github.com/BradhamLab/icat,2019-04-20T00:14:13Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,4,1.9
database/github/CheerfulUser/starkiller/metadata.json,https://github.com/CheerfulUser/starkiller,2023-03-21T03:58:04Z,no,Individual maintainer,Application software,Direct research execution,Package registry,,10,0,0,0,2,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.8
database/github/delve-team/delve/metadata.json,https://github.com/delve-team/delve,2018-06-11T16:20:51Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,2,6,10,0,0,10,0,-1,0,0,0,-1,0,10,3.3
database/github/hippke/pandora/metadata.json,https://github.com/hippke/Pandora,2021-09-30T11:51:16Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,3,0,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.8
database/github/hippke/wotan/metadata.json,https://github.com/hippke/wotan,2019-02-23T17:24:58Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/hippke/PyOSE/metadata.json,https://github.com/hippke/PyOSE,2015-08-31T11:29:54Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/hippke/tls/metadata.json,https://github.com/hippke/tls,2018-09-11T18:09:09Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Direct research execution,Package registry,,10,0,0,0,1,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/hippke/pulses/metadata.json,https://github.com/hippke/pulses,2018-12-13T19:31:06Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/hippke/communication/metadata.json,https://github.com/hippke/communication,2017-05-14T18:15:53Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.6
database/github/Blosc/c-blosc/metadata.json,https://api.github.com/repos/Blosc/c-blosc,2011-07-03T11:38:39Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Installer or binary,,,,,,,,,,,,,,,,,,,,
database/github/astro-datalab/noaosourcecatalog/metadata.json,https://github.com/astro-datalab/noaosourcecatalog,2017-02-15T15:57:00Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,3,-1,0,0,10,10,-1,-1,0,0,-1,-1,10,3.8
database/github/johnveitch/cpnest/metadata.json,https://github.com/johnveitch/cpnest,2016-11-21T15:45:26Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,6,3,0,0,10,10,0,0,10,0,10,0,0,0,-1,0,10,4.1
database/github/statistical-thinking/KI.ENNA/metadata.json,https://github.com/statistical-thinking/KI.ENNA,2024-02-25T18:26:13Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,-1,0,0,0,-1,0,0,10,10,-1,-1,0,0,-1,-1,10,3.7
database/github/ucsbdeepspace/tripp_pipeline/metadata.json,https://github.com/ucsbdeepspace/tripp_pipeline,2019-03-09T01:01:55Z,no,Research group or lab,Application software,Direct research execution,Source repo,,10,0,0,0,0,10,10,0,0,10,0,-1,0,0,0,-1,0,10,3.2
database/github/PyDL/cat-puma/metadata.json,https://github.com/PyDL/cat-puma,2017-11-21T09:36:26Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,9,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.5
database/github/ipython/ipython/metadata.json,https://api.github.com/repos/ipython/ipython,2010-05-10T04:46:06Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/FredHutch/SEACR/metadata.json,https://github.com/FredHutch/SEACR,2019-02-11T19:33:06Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,,10,0,0,0,0,6,-1,0,0,10,0,-1,-1,0,0,0,-1,10,2.5
database/github/tanhevg/GpABC.jl/metadata.json,https://github.com/tanhevg/GpABC.jl,2018-05-17T13:53:15Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,,10,0,0,0,0,3,10,0,0,10,0,-1,0,0,0,-1,0,10,3.1
database/github/sb-ncbr/golem/metadata.json,https://github.com/sb-ncbr/golem,2023-10-19T11:50:49Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Network service,,10,0,0,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,8,2.4
database/github/rega-cev/virulign/metadata.json,https://github.com/rega-cev/virulign,2018-04-28T08:59:48Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,,,,,,,,,,,,,,,,,,,,
database/github/EvolOMICS-TU/ETENLNC/metadata.json,https://github.com/EvolOMICS-TU/ETENLNC,2023-04-05T05:44:44Z,no,Research group or lab,Application software,Direct research execution,Installer or binary,,0,0,0,0,0,0,-1,0,0,10,0,-1,0,0,0,-1,-1,10,1.3
database/github/luntergroup/octopus/metadata.json,https://github.com/luntergroup/octopus,2015-02-04T09:24:53Z,no,Research group or lab,Application software,Research-support tooling,Installer or binary,,10,6,-1,0,0,0,-1,0,0,10,0,-1,0,0,0,-1,-1,0,2.0
database/github/Lindt8/PHITS-Tools/metadata.json,https://github.com/Lindt8/PHITS-Tools,2024-10-14T13:23:22Z,no,Vendor or commercial entity,Application software,Direct research execution,Installer or binary,,10,0,6,0,0,0,-1,0,0,10,1,-1,-1,0,0,0,-1,10,2.5
database/github/antwiser/ChemFH/metadata.json,https://github.com/antwiser/ChemFH,2024-03-23T12:16:21Z,no,Individual maintainer,Application software,Direct research execution,Source repo,,0,0,-1,0,0,3,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,1.6
database/github/ryokbys/nap/metadata.json,https://github.com/ryokbys/nap,2014-05-22T04:18:20Z,no,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,10,0,-1,0,0,3,-1,0,0,10,10,-1,-1,0,0,-1,-1,10,3.8
database/github/AngryMaciek/hypercomplex/metadata.json,https://github.com/AngryMaciek/hypercomplex,2020-10-22T11:26:51Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,6,0,0,0,6,-1,0,0,10,0,-1,0,0,0,-1,-1,10,3.1
database/github/phenology/cgc/metadata.json,https://github.com/phenology/cgc,2020-07-14T12:31:19Z,no,Mixed or shared responsibility,Dependency software artifact,Research-support tooling,Package registry,,10,0,0,2,0,10,10,0,0,10,0,-1,0,0,0,-1,0,10,3.3
database/github/biolab/orange3-network/metadata.json,https://api.github.com/repos/biolab/orange3-network,2015-08-14T12:29:15Z,yes,Research group or lab,Application software,Direct research execution,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/biolab/orange3/metadata.json,https://api.github.com/repos/biolab/orange3,2013-02-22T12:52:56Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,,,,,,,,,,,,,,,,,,,,
database/github/biolab/orange-bio/metadata.json,https://api.github.com/repos/biolab/orange-bio,2015-04-10T08:08:50Z,yes,Research group or lab,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/MSABuschmann/sledgehamr/metadata.json,https://github.com/MSABuschmann/sledgehamr,2023-02-22T20:54:22Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,,,,,,,,,,,,,,,,,,,,
database/github/DataIntellSystLab/KARGA/metadata.json,https://github.com/DataIntellSystLab/KARGA,2021-03-24T18:16:45Z,no,Research group or lab,Application software,Direct research execution,Installer or binary,,7,0,-1,0,0,0,-1,0,0,10,0,-1,-1,0,0,-1,-1,10,2.3
database/github/bethgelab/foolbox/metadata.json,https://github.com/bethgelab/foolbox,2017-06-14T13:05:48Z,no,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,,10,3,0,0,0,10,10,10,0,10,0,-1,0,0,0,-1,0,1,3.6
database/github/lmcinnes/umap/metadata.json,https://github.com/lmcinnes/umap,2017-07-02T01:11:17Z,no,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,,10,0,6,0,2,10,-1,0,0,10,10,-1,0,0,0,-1,-1,0,3.1
database/github/Valdes-Tresanco-MS/NbThermo/metadata.json,https://github.com/Valdes-Tresanco-MS/NbThermo,2022-05-24T13:46:31Z,no,Individual maintainer,Application software,Incidental or general-purpose,Source repo,,10,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,1.2
database/github/tbep-tech/tbeptools/metadata.json,https://github.com/tbep-tech/tbeptools,2019-05-02T18:03:48Z,no,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,,10,0,-1,0,0,10,10,10,0,9,9,-1,0,0,0,-1,0,10,4.9
database/github/mbejger/polgraw-allsky/metadata.json,https://github.com/mbejger/polgraw-allsky,2012-09-20T10:29:35Z,no,Research group or lab,Application software,Direct research execution,Source repo,,0,0,-1,0,0,3,-1,0,0,0,0,-1,-1,0,0,-1,-1,10,1.2
database/github/weizhongli/cdhit/metadata.json,,2015-05-04T17:57:22Z,no,Individual maintainer,Application software,Research-support tooling,Installer or binary,,10,0,0,0,1,3,-1,0,0,10,0,-1,0,0,0,0,-1,10,2.3
